size	Count
7992	9
8327	4
8240	2
8056	3
2212	12
3063	17
4207	5
4961	2
4114	8
6453	2
2982	8
2409	10
7600	2
2788	9
5597	5
938	3
4345	7
2754	11
1935	6
679	10
4028	4
1543	14
1583	21
4886	4
5294	1
5387	2
4464	12
1924	8
4446	11
1963	7
1341	13
2001	13
8034	4
3014	11
3976	6
1188	7
5850	2
3019	11
2070	14
4339	8
8094	4
8057	3
3120	7
2192	15
7448	3
5385	4
7889	3
1425	13
3100	13
4178	9
4205	5
2724	11
6079	4
363	1
1410	9
3170	12
8076	2
7310	4
7463	2
8004	6
1247	13
1404	11
769	6
1751	19
2635	8
1286	19
4394	6
2996	15
1435	13
8087	5
188	3
4295	2
3217	6
1542	12
6147	6
1759	9
8316	4
2852	8
8344	4
1978	9
1567	14
292	4
6981	5
13646	2
1219	11
2243	9
6006	2
1929	4
12061	1
8133	4
4618	4
2293	13
6136	2
3557	9
3265	11
2249	13
6455	5
2800	9
6145	1
3359	11
770	7
7569	1
1704	14
472	5
3397	14
892	4
3713	4
2617	8
3239	11
1115	12
1108	9
1807	9
1833	5
9109	2
5972	2
843	3
3148	7
3330	8
3023	11
1129	7
7758	2
1497	8
4849	2
620	8
1206	10
821	11
3600	7
4879	5
3624	6
4135	7
4234	13
504	3
259	1
2922	10
2687	8
429	9
1189	12
2569	9
6726	2
5619	6
3626	6
1318	12
762	2
4689	5
7431	3
6618	2
2424	9
655	3
3177	9
791	4
8024	3
8086	3
4528	15
2397	11
3074	12
3617	6
8206	4
9287	2
6777	3
1372	16
9370	3
748	8
1514	14
1780	9
8324	8
2512	9
7790	2
1697	16
3404	14
963	8
636	6
5253	6
2093	6
2517	18
1863	7
6914	4
4190	11
1166	6
1492	9
1254	12
7211	2
4256	5
4111	7
6324	1
10860	1
4672	3
4307	6
1386	15
8151	3
2272	10
10406	3
264	6
4105	6
4145	5
6312	4
3816	2
8045	3
8097	2
3260	7
4079	8
6146	3
3307	14
2361	9
8008	3
3104	12
7514	2
3114	14
3108	13
2209	9
4287	6
1738	6
7953	3
2989	5
2244	12
2160	16
5887	3
1251	12
6552	3
3105	17
4241	4
3337	21
4220	5
857	12
8080	3
4995	3
1964	5
370	5
2319	10
3290	8
2962	9
425	6
3418	22
1414	4
5475	2
964	7
9121	1
2910	7
3588	9
1618	21
6316	1
1934	7
4825	2
3745	9
4872	3
4428	9
4371	3
2430	19
829	16
2469	18
8429	4
2928	11
9082	1
7432	3
495	4
3159	7
2470	12
2014	10
465	3
1034	6
3275	9
3591	7
7471	1
1702	12
7228	2
371	1
1056	7
1135	9
9140	1
518	4
712	2
4278	5
1036	11
1731	7
5583	5
2269	17
4388	6
1098	10
2119	11
4404	6
1790	6
3254	7
6257	3
2943	6
2846	8
2312	12
626	9
3733	2
9365	1
2090	11
336	3
1564	8
1232	13
6073	5
3005	10
3937	3
3312	15
9025	3
3226	8
4535	35
989	7
1918	10
7663	5
2348	10
3718	4
603	5
8122	3
593	5
3785	4
4373	3
4437	6
2308	14
1440	8
2963	9
202	8
5110	2
3144	9
6209	6
8304	5
2861	7
4476	6
926	4
2452	25
204	4
5158	4
6674	1
3983	5
2189	11
2329	11
3507	3
3649	6
3489	4
7548	2
4707	3
5097	3
2067	10
1955	11
538	4
1255	9
5438	4
2625	11
1208	10
8233	4
1696	11
6449	4
581	3
8392	4
6413	2
752	9
5407	2
604	4
7722	3
1536	10
440	5
842	9
689	5
7910	3
406	2
616	3
1244	17
1602	17
3752	5
867	7
6629	3
8574	3
960	12
7881	1
8302	2
3354	8
8543	2
1468	9
9378	1
906	8
2421	20
3603	7
1272	26
7863	2
6165	4
222	2
1460	13
2303	11
2979	7
2394	16
8138	1
512	2
1852	10
4496	11
3640	8
8744	1
8101	2
2780	6
1974	11
959	5
2714	3
1152	7
2486	11
5853	5
1553	16
2227	18
9829	1
379	3
4286	7
3256	9
2691	4
3599	4
1917	3
7901	3
2194	14
6554	2
4615	4
2577	7
350	3
10824	2
781	9
1530	14
9735	1
681	10
2502	17
1026	11
790	5
1470	11
5987	3
9043	1
9059	4
9349	1
2640	10
5578	3
5424	4
4470	9
244	2
8332	4
803	9
2665	7
5026	1
974	4
939	5
910	9
1427	9
7854	1
1699	14
7475	2
1027	3
1822	10
4847	4
7440	3
8117	2
3747	7
8165	2
6401	1
452	4
764	6
2860	10
1851	6
1541	15
8774	2
2748	13
2064	5
4715	4
555	4
14156	2
3209	7
9368	1
1821	13
658	9
1830	13
7772	2
2063	11
8259	6
6442	5
1980	14
7741	3
269	1
6042	1
7091	6
4807	3
333	6
2961	6
1033	6
6819	2
1101	7
29622	1
9026	1
3237	7
905	5
2829	11
3321	5
692	7
2607	9
3870	4
660	5
2414	12
579	6
823	3
1771	9
1985	9
6596	3
3485	3
3382	16
3825	8
113	1
3905	4
7564	6
761	10
3642	10
4628	6
3621	4
875	8
5362	3
7760	4
8811	1
485	8
1719	6
2300	11
1014	4
9938	1
1614	12
1094	6
5405	2
156	3
6093	3
6864	2
9405	1
3310	9
3583	5
1755	8
5620	2
3189	8
1797	5
410	3
1439	7
5935	3
7715	5
4962	2
1786	8
1920	8
1265	23
5723	1
5146	2
7063	4
5744	2
531	2
5459	3
1464	15
5600	4
3318	5
1995	13
4587	2
5430	4
3767	4
2697	9
8051	2
3325	11
1139	5
4445	12
3683	5
2425	13
3805	4
2719	12
5098	2
2585	8
2921	9
5788	2
7553	4
14150	1
3135	9
254	2
7518	1
9925	3
2343	8
3553	8
143	2
7710	4
6111	2
2410	14
6901	1
6028	4
496	6
486	6
2229	11
7362	2
263	1
11991	1
1485	11
4989	7
6585	1
29561	1
4495	15
2138	12
4769	4
3891	4
12455	1
4115	5
6695	2
1081	13
7337	7
3253	7
1059	12
29685	1
1456	12
782	9
1087	9
2309	9
7535	2
540	5
2294	10
756	5
4491	7
548	4
304	7
447	3
3425	22
3639	7
2305	9
4154	14
7429	4
500	6
8062	5
585	5
2085	17
6687	2
977	10
3186	7
2358	12
2736	5
8132	2
1550	15
787	5
4963	5
3026	17
2246	7
2675	10
1179	7
996	8
4259	7
7115	3
1945	10
8102	1
1028	8
1256	10
1529	6
385	5
2405	8
8196	1
1380	16
29096	1
1747	6
683	6
1398	9
8124	2
5964	3
4132	8
816	14
3317	6
4121	5
1548	10
907	8
3347	16
8364	16
4343	2
1290	8
7425	3
3219	4
9290	2
3786	7
3607	4
1801	14
10830	2
3793	5
223	1
934	8
7960	7
719	7
2092	6
4332	5
6390	2
4274	7
8176	2
1473	8
813	7
8239	5
8270	2
2870	7
5389	6
6522	4
8307	3
941	7
815	10
1121	10
724	4
2570	9
2850	5
7679	4
8626	2
29078	1
4200	9
4452	18
4957	5
387	5
8346	4
4992	5
7676	1
8214	1
349	4
7342	2
3136	17
3041	10
1992	12
2820	10
1939	14
7988	3
2291	8
789	9
1511	9
12828	1
1996	10
1565	10
7976	3
4071	6
908	10
8014	3
10822	1
6172	3
6684	4
8320	7
1207	8
1793	7
596	6
278	1
258	1
6414	4
1962	8
10172	1
1214	13
9851	3
4993	2
541	4
281	7
9412	1
5112	2
9720	1
1122	8
5756	1
2879	19
1131	13
5571	5
6825	2
1726	8
1446	11
5939	1
2134	11
8742	2
347	2
2994	10
4641	4
5042	4
3020	7
2778	4
4304	4
2344	9
1180	6
29441	2
2948	10
5328	2
9484	2
3615	3
1076	4
6080	2
2035	86
973	6
527	5
3035	11
1559	11
3705	7
4666	4
1782	4
1856	11
10292	1
377	8
3609	7
4066	4
5078	3
4494	7
9077	2
7021	3
4366	5
2761	10
4871	5
3744	4
4487	8
2619	8
8401	1
1092	8
5391	2
3722	2
8285	4
2842	8
16529	1
2317	11
1039	8
8255	4
6210	1
8317	5
3614	5
4384	9
6842	3
2004	9
6226	3
1734	8
8049	4
3907	2
2354	11
6851	2
4213	9
3837	4
3580	5
6443	4
6279	4
2667	10
1452	11
2100	13
6703	2
1701	10
6452	2
4258	3
2944	7
1233	6
551	5
3532	4
2683	8
3176	7
8084	4
2518	22
1739	6
6619	1
4331	6
2670	10
8139	2
381	6
1480	11
7097	5
4399	6
5144	4
779	6
7986	2
1068	6
10369	2
3520	7
5641	7
6464	1
1249	5
6252	5
8349	3
8250	1
4976	6
11868	1
1274	18
2223	13
6693	4
6476	3
6259	4
3054	10
459	4
7668	4
7919	4
2245	13
5136	5
6841	1
1942	6
5898	2
5959	2
6067	2
2796	7
2302	8
2695	6
852	3
1333	14
4411	9
2954	10
1051	7
6134	4
399	2
1758	10
3995	3
6108	3
13434	1
2075	9
1898	12
3305	6
5467	4
3545	6
2593	7
6385	5
3232	9
8305	6
537	5
2127	12
3613	7
3344	9
2975	5
482	3
315	4
3360	15
2831	7
7197	3
1829	5
2848	8
8840	1
6628	1
1737	7
1212	8
5299	3
2029	17
5496	4
1142	8
4359	3
987	8
4612	4
1159	4
8697	3
1913	17
1035	6
2935	6
11983	1
8286	6
6262	3
958	3
1871	12
5679	2
2849	11
2824	15
3633	9
809	3
6493	2
8490	1
1590	9
8359	2
8932	3
2951	10
707	5
904	8
872	8
7705	4
1599	21
3886	6
8393	5
1169	9
8335	4
9012	1
5244	3
5409	4
5053	4
6273	2
3261	12
226	3
4383	5
8641	2
6276	4
316	4
7778	2
6012	2
7787	2
828	10
6275	2
2072	8
1083	6
2927	4
2583	3
376	3
3854	5
4036	8
2247	11
5270	6
6083	1
5307	3
7196	2
2580	3
8222	4
4390	8
7192	6
5109	3
8992	3
1645	25
1741	6
6463	4
5284	4
1932	9
2793	9
2422	17
4005	6
1228	10
1055	7
3663	49
1487	11
521	4
1400	11
1832	8
4308	5
1735	8
853	8
2844	10
5085	5
8935	2
3782	5
3002	8
5035	4
4760	4
3757	8
257	3
2621	11
7578	2
5346	2
4833	2
3941	4
5442	2
8528	3
949	9
7347	4
3323	12
2916	13
2618	2
3309	4
4917	3
3269	9
4337	3
5728	6
8155	3
2643	7
4924	7
3895	6
8700	1
2393	12
5555	1
9961	1
162	3
778	10
3372	18
3960	3
7469	2
480	4
4092	8
2133	18
2815	5
5381	5
3007	9
569	5
549	5
1296	8
1900	7
4604	2
7019	5
1960	11
29825	1
930	9
1202	14
1563	15
7089	2
9235	1
4580	2
7520	5
285	3
519	3
1831	11
3612	3
8882	7
5870	4
6677	1
7459	2
7122	3
2384	13
3869	11
4674	3
8323	7
15274	1
6595	3
5239	2
7190	7
9661	1
4500	13
5500	6
7316	5
393	6
1842	7
7409	4
2999	10
203	7
1912	11
6553	1
19138	1
5402	3
6351	2
7977	3
4103	11
8135	2
1314	9
4986	3
706	1
313	2
4408	10
2777	9
4502	9
7276	4
4172	5
7970	10
1385	16
5837	3
10778	1
4449	14
8042	1
1732	8
29480	1
7971	4
3830	3
5159	4
8322	4
2970	5
2281	10
3361	13
4381	8
4177	9
1117	7
1477	7
3524	7
4243	5
8698	2
28822	1
2230	15
4370	7
2074	10
5166	4
3735	2
1258	15
4350	4
3686	16
653	4
3259	11
3230	9
4136	9
2967	6
4236	5
3224	7
1507	11
649	5
2623	7
1084	10
15845	1
14152	1
7391	4
510	8
1434	11
3320	14
6354	2
3085	12
7419	5
4815	2
2609	4
1463	8
8158	2
1557	10
2810	3
2615	7
3725	7
2579	4
4813	4
725	7
5205	1
2705	10
4642	4
6286	5
3894	7
2926	5
297	3
6990	3
2351	8
5872	4
8754	2
4065	3
2435	8
7513	3
448	3
4057	6
8054	2
746	6
3227	7
865	4
7348	4
3857	3
134	2
12107	1
7624	1
2578	6
1037	12
3835	3
2728	6
9616	3
2290	16
29749	1
1226	15
4753	3
5348	5
487	10
7177	3
8281	4
345	7
846	8
1524	13
4620	4
7536	3
1156	10
5513	5
5178	7
10760	1
4482	8
1141	3
1817	8
1865	10
744	4
820	9
2507	9
5398	4
5786	3
8542	1
8672	2
7656	3
5123	2
461	6
772	5
3038	13
6749	2
1908	9
4661	4
7111	2
3496	7
1775	7
1827	7
4826	4
6213	2
262	3
4949	3
1813	9
6266	4
7917	6
10387	1
3156	13
1729	6
6563	3
644	4
12395	1
1358	15
7439	2
4608	4
916	5
7401	2
11504	2
3248	7
5296	2
2763	6
5069	3
8341	4
7837	2
1957	10
2792	3
3877	2
2787	8
2671	4
4945	5
3641	6
1128	6
329	3
1009	5
9767	1
273	4
3180	5
1164	4
2750	11
1052	6
6107	1
8075	3
8039	3
2664	6
7830	3
3003	10
3021	14
1882	10
953	13
4317	3
3742	4
7912	6
1839	10
4198	5
3802	5
5524	2
4396	6
7681	2
11723	2
4303	4
471	4
6811	1
1531	11
430	5
562	4
9531	1
3630	7
3709	7
8083	3
5184	6
8284	4
235	2
7437	4
5453	3
4293	5
8768	2
6642	3
9712	1
6264	4
3791	1
4235	7
1220	11
3521	5
1533	13
513	6
8031	4
436	3
4571	6
6741	2
2454	18
10946	1
11835	1
8556	2
4407	4
5591	2
1843	9
2707	4
1546	14
686	8
192	3
6297	4
7849	3
7138	2
718	2
167	3
539	6
5422	3
6103	3
15799	1
891	8
4019	3
3962	7
2972	3
8308	5
3634	4
8982	2
3723	2
127	4
7466	4
4891	3
7643	2
2434	18
654	4
767	5
5170	2
3284	8
270	2
678	11
2914	6
7009	1
542	8
7593	2
8144	3
193	2
1486	7
8605	1
3826	5
307	6
6484	2
2584	6
9230	1
7904	2
8347	7
2766	9
6050	2
8210	2
1229	6
2771	9
3619	9
921	6
4403	6
4229	12
945	7
8865	2
2603	5
7247	2
8147	2
2013	3
6109	3
5436	2
290	7
4051	12
3577	7
7456	2
4364	6
1527	11
4436	12
7193	3
9771	1
7528	1
9229	1
2791	11
1700	9
3322	8
2568	7
3315	6
2920	5
139	1
366	3
914	6
2992	11
721	4
532	5
3249	8
753	7
3936	2
475	8
7558	1
4918	4
7591	6
7421	3
4720	1
10618	1
8248	8
4795	3
293	5
4255	4
3319	4
1540	13
5504	4
3262	10
913	4
5317	3
6462	2
2320	15
810	7
7185	3
1862	10
10714	1
855	5
463	5
2998	9
10541	1
8326	2
2019	12
14120	1
6022	4
1043	7
710	4
2940	7
2322	9
6658	2
924	8
1789	7
7530	4
8268	6
12093	2
2933	5
7631	1
7690	3
6485	4
7119	2
7965	2
7945	3
4575	5
1365	13
5379	1
5261	3
3716	10
1395	12
591	4
272	2
608	7
2673	11
576	4
10390	2
1556	17
7887	6
1979	8
1259	15
3495	8
8261	8
2576	7
979	5
6365	2
9039	2
1432	14
2315	12
5152	4
7948	4
2356	12
2113	10
2589	9
3218	8
1938	11
760	7
9739	1
1399	7
5538	3
571	3
2729	2
3625	10
10884	1
8179	2
520	3
1213	11
6633	4
8403	3
2604	8
641	2
3777	7
9035	1
1454	11
717	3
1510	10
8050	4
3556	5
4353	3
201	3
733	4
1906	5
8160	1
7665	1
344	3
6356	3
4467	8
1601	16
29507	1
4312	5
2634	7
5715	4
3522	6
9008	2
6289	2
8405	1
7118	2
8242	2
4272	3
4834	2
834	9
7688	5
2262	3
5651	6
4718	4
3501	7
606	9
154	2
3928	6
6498	7
901	7
7655	5
4971	3
7827	3
7302	3
903	4
8420	3
890	9
1490	6
4368	6
3731	3
3552	8
630	5
662	8
1872	13
7799	3
13079	1
7162	3
1160	14
5677	2
3889	6
4817	1
9921	1
1982	9
12118	1
2101	12
8367	49
147	2
4955	5
7726	1
3981	4
5116	4
5082	1
5163	5
4069	8
7265	2
633	6
2336	5
4771	3
1085	11
6150	3
888	8
1194	7
680	13
5487	3
7874	2
4305	6
7517	4
6486	2
3719	6
455	2
2163	21
1522	6
2033	28
1504	10
8199	1
5937	3
6710	2
5301	1
1455	7
2873	7
4526	10
5732	4
427	12
16437	1
4413	11
1860	8
14158	2
1086	4
3931	4
4911	6
6258	2
1113	8
5094	2
613	4
1891	9
3714	2
1024	7
3935	6
3500	4
8993	1
4823	2
4520	8
5228	1
3410	11
6301	3
1295	8
8351	3
2479	7
6564	1
3211	9
5065	4
5067	4
267	3
2931	3
6984	4
870	2
327	4
1753	8
2856	6
4435	9
918	5
3263	7
4106	9
2978	5
6906	1
3151	10
3140	7
8023	2
1449	10
3094	11
8234	4
1276	13
3855	5
6794	3
1855	4
5857	4
6570	2
3280	12
2693	6
474	4
434	2
7920	3
3659	16
7797	2
7950	3
1883	9
7480	4
3514	3
1969	6
1203	6
6215	3
2997	10
8770	1
3590	3
2164	20
2109	12
335	5
4987	3
3994	6
4195	8
4717	3
928	2
1792	5
5395	4
2187	17
5596	1
7020	3
3986	3
1566	12
1528	13
6192	3
354	2
5751	4
9202	1
1720	7
5746	2
975	4
9362	2
7785	1
5774	1
5754	3
6921	5
7617	4
212	2
771	7
747	3
2021	8
2950	8
5577	2
7900	2
4712	2
8586	4
1198	6
8603	2
10575	2
2627	9
3996	4
1004	11
9399	2
6956	3
3200	4
5411	1
1921	10
6630	4
2622	7
3352	13
8157	3
1222	8
3811	6
5076	2
6019	1
1902	9
3587	11
3952	6
869	6
7318	4
2318	8
5489	4
1064	10
3497	2
3550	7
7903	3
2649	7
10090	1
3213	5
1474	9
309	3
4082	8
3502	6
4013	4
2073	11
7608	1
3848	3
105	2
986	3
5182	3
3926	7
1783	6
224	1
4098	7
1013	6
5804	4
6924	2
4422	14
5663	3
14157	1
4227	2
7229	4
5154	3
1760	9
6081	2
4648	2
5437	2
2628	8
3622	6
10768	2
1149	3
2877	10
2298	11
4433	12
7499	2
3594	3
7640	3
6357	4
5611	2
4007	6
983	4
4374	8
3373	9
3947	3
10308	2
1162	6
8153	1
9846	2
1836	9
3927	7
4014	4
4471	3
824	6
4160	8
4765	4
7659	4
2991	8
6112	1
11694	1
4567	3
3717	3
10304	1
2993	4
1065	5
856	8
5828	1
4662	1
8654	2
3512	4
3527	2
7746	3
2700	10
6846	3
6193	2
573	6
12303	1
2657	12
163	3
5603	2
9663	1
8113	3
6036	2
7834	4
7046	1
4297	8
4841	3
864	10
1215	9
7586	2
11463	3
1804	2
1925	8
2677	6
7386	2
3918	3
7697	5
7149	4
773	8
8665	1
5985	4
8631	3
995	3
5180	4
832	11
6078	3
7483	4
3881	7
3893	7
5789	2
7927	2
5670	4
5066	3
2733	6
1711	6
1133	8
409	4
5562	2
10989	1
4018	2
7000	2
2790	12
8358	7
5032	4
3574	4
6287	2
8318	1
9674	1
1134	2
5564	4
3585	4
3185	2
6980	3
7260	3
4003	4
4677	2
6716	1
1794	3
3363	14
1551	19
2735	7
1102	8
4930	2
1025	7
135	1
7846	3
2859	7
4400	5
7397	2
473	4
4908	6
2366	5
8306	2
634	7
4801	2
7803	2
730	4
1185	7
2590	8
7340	2
490	5
9901	1
7611	5
1061	5
5172	2
7039	3
6766	3
1787	6
7669	3
1936	8
2845	5
5175	7
1961	10
1749	10
3909	5
2011	9
7489	2
7221	2
7706	2
3799	5
4416	9
4776	6
2610	9
2325	16
5050	1
26032	1
8278	3
1943	10
1746	6
971	7
4585	5
10546	1
3536	3
8219	4
11622	1
1155	6
1170	8
2373	15
5302	2
6922	6
7596	2
8350	1
7156	3
11310	4
7398	1
8191	2
3970	2
2015	8
2347	10
12478	1
4050	7
8740	2
1223	4
909	7
4890	3
7125	2
7644	3
7610	4
1096	8
6992	2
2586	9
950	4
7947	3
831	11
124	2
988	7
5164	4
3484	9
3285	9
5895	3
3528	5
5280	4
8743	3
8246	2
5316	4
1063	7
14456	1
1713	7
8806	1
1509	6
9763	2
4857	2
1840	11
7351	3
2360	3
9270	1
5891	4
8395	4
4086	6
2338	4
3523	5
9130	1
1946	9
528	3
2987	6
1888	5
5045	3
2704	5
1008	6
1032	8
7737	2
4351	6
952	10
936	4
3861	9
740	8
9117	3
5901	4
9791	1
2947	9
4636	6
7326	1
5392	6
7612	4
2731	8
2656	4
4483	5
877	8
687	10
7295	4
2066	8
2359	10
4569	2
2297	11
2840	11
4706	1
6652	3
7129	3
458	4
4033	8
7114	2
7975	2
5739	2
5135	3
6973	4
3365	14
3806	4
5966	3
1106	11
7606	2
3222	7
8177	2
6586	2
1209	12
7083	2
6153	2
3880	4
8195	3
4184	9
4421	7
1182	9
4075	7
7940	3
7908	7
2696	5
4122	12
5414	1
1354	13
2150	15
1283	13
7384	2
2876	12
1968	10
1002	2
8880	3
5386	2
8265	2
1144	6
2017	9
5595	4
6912	2
7704	3
7278	3
619	5
4942	3
9594	2
8536	2
922	5
4784	3
505	6
7841	2
1910	13
4043	6
2316	7
6764	4
4279	7
5115	3
1067	8
7369	1
795	4
9002	2
1841	4
306	2
1140	5
29686	1
2774	12
2311	9
920	4
5353	2
4041	6
3867	7
5830	4
6989	1
7110	2
7869	3
522	8
301	3
125	1
5743	1
3236	6
5147	4
572	7
954	15
3882	5
5186	3
2331	4
2614	5
2115	12
5488	2
4439	14
6278	4
7652	4
8879	3
1112	9
1246	16
4980	4
5615	2
10100	1
599	10
229	3
1021	8
1089	6
6582	3
7934	3
1225	11
1218	8
4899	4
421	3
1983	9
231	4
1825	6
8164	2
4119	6
3796	4
7974	2
7301	3
7574	1
9450	1
1238	10
863	9
5462	5
2669	7
7993	1
7937	5
7018	3
2105	11
3233	6
6239	7
5984	4
788	6
7504	4
2106	8
294	4
7573	3
3756	5
2743	9
978	7
3990	4
4322	5
1011	9
6244	3
4922	3
3555	3
7005	7
2084	10
2352	9
3611	7
6807	1
2716	7
7100	5
4705	2
3682	5
5416	3
6295	3
7452	4
13635	1
4865	4
3741	3
4444	14
1165	3
827	9
6098	4
6125	5
2616	6
7626	2
4594	2
933	8
1887	7
4792	3
5503	3
5759	2
3549	6
3727	7
1095	6
6845	2
445	2
8884	1
5073	1
13446	2
7632	1
2923	2
2753	7
9861	1
14155	2
6927	3
260	3
6800	2
2396	10
4725	4
1769	7
7565	1
1109	9
1785	7
2659	7
1616	22
8917	5
1124	6
5539	3
697	7
2720	8
408	3
5202	2
6599	2
999	8
7442	2
7482	7
743	4
5474	4
2779	9
6711	3
7099	4
5155	2
1845	12
6839	2
7981	4
415	2
759	4
5484	6
4338	9
7630	4
4176	9
3157	8
833	8
8063	2
3972	7
2324	8
1930	9
4634	3
4311	8
5657	1
2370	8
368	3
9931	3
7935	3
935	9
6951	4
4898	2
8804	2
12963	1
617	9
777	4
7540	2
323	3
4009	4
7491	4
638	5
7914	3
8292	6
6689	1
805	3
980	6
3846	3
9113	2
726	7
5664	3
917	2
7563	1
2415	17
5251	1
4017	3
5770	4
1110	7
4118	4
6423	2
10209	1
7201	4
6056	4
5187	4
2220	12
1078	6
998	3
1146	7
8519	2
5048	1
1709	8
7562	4
7845	2
1245	11
8456	1
7961	2
9555	1
7533	5
7932	4
4894	2
8060	2
7994	3
1062	5
4885	1
5866	2
6852	2
1469	4
4420	13
7818	1
5382	4
4329	4
5512	4
7825	1
14656	1
7121	3
509	1
6053	4
6853	2
1248	8
6181	5
6303	1
3763	4
7893	5
5197	3
5418	3
4100	6
4314	6
7921	2
2781	8
5648	5
5775	5
4923	5
4021	9
589	4
183	1
8336	3
4611	2
1812	5
5282	2
8331	5
1931	9
1576	12
10568	1
1899	9
615	5
1103	12
6886	2
7101	5
8878	3
287	1
7428	2
8627	1
3516	4
7651	3
150	2
9262	2
318	2
6044	3
8612	1
1217	5
2803	13
8244	1
8994	1
243	3
5993	3
8100	3
8099	2
4040	1
2775	3
882	5
6119	2
851	7
1046	4
8624	2
8857	2
7418	3
11251	1
2010	7
8972	1
3033	14
1538	20
5980	5
1012	5
2756	9
9021	2
2002	6
8208	5
6358	2
1099	10
711	7
1236	11
552	2
4059	6
1130	9
5388	2
3515	5
2078	9
5705	2
1903	4
7157	2
7322	1
5730	2
7759	2
508	5
8272	5
4108	5
5893	6
722	8
951	4
2613	7
5003	6
1408	6
5272	4
3919	4
6318	2
5956	3
4960	6
940	8
3945	5
3610	6
7188	2
403	3
5807	1
6461	1
4461	16
8886	2
7331	2
4873	2
5297	2
6335	2
8028	3
1126	7
11182	2
6707	1
7756	2
751	5
9309	1
4299	5
337	4
6680	2
373	1
8459	2
6573	2
10773	2
5027	2
438	3
462	3
414	5
6678	4
7638	3
7173	4
8606	1
3327	5
3860	5
7073	4
4935	2
7430	4
8984	1
8172	3
338	2
1044	12
8243	4
5458	2
9471	1
3179	7
2418	11
4313	5
7833	2
3779	6
7882	2
4714	6
7457	3
4409	6
3879	4
7930	2
7277	2
5157	2
4660	3
845	8
248	2
2699	5
2104	10
2596	5
6884	4
5606	4
985	10
328	4
479	4
5326	2
5710	2
3720	3
5902	4
944	4
840	4
7531	2
4845	7
5824	5
8365	15
5618	2
5799	1
880	3
8119	2
6024	5
8513	2
10610	1
5741	4
7728	3
715	3
7108	2
8780	2
1041	7
195	2
7206	2
12544	1
1069	5
9177	1
1199	9
4112	4
6500	3
8267	3
8871	2
7653	2
5624	2
7216	2
839	7
3486	3
7524	1
7454	2
1958	7
5433	1
600	7
7843	5
8570	1
3726	4
14146	3
1866	7
6962	2
7068	4
11222	1
4640	2
2706	4
190	2
4982	4
3915	6
7694	6
5211	2
4367	8
4691	4
10971	1
13850	1
2878	16
1045	5
4031	5
5560	3
8363	1
397	5
4120	4
4042	7
578	4
5126	2
4862	4
137	1
9074	1
10206	1
6478	3
7286	1
5009	3
8079	3
8201	3
3800	2
9040	1
184	2
10359	1
6860	1
9667	1
11895	2
3264	7
3804	6
4321	4
6454	5
29066	1
9248	2
4333	6
5070	3
4265	3
29525	1
6972	2
29277	1
6185	2
7252	1
7017	1
698	4
8016	2
6960	5
7368	2
4680	4
6114	3
10644	1
5532	2
3628	2
4424	8
4701	4
2423	6
1405	5
1984	6
4326	5
439	3
5602	1
7998	4
4786	1
4395	3
4578	4
2404	11
7357	3
7038	4
2688	3
6889	1
1111	12
8301	4
10294	1
7377	1
4990	6
7308	3
11162	1
6953	6
1453	4
1426	5
7041	1
6735	2
10904	2
5173	5
8789	1
4375	5
4742	3
3902	5
2654	4
7282	3
10983	1
5854	3
8007	3
4221	9
7978	5
8699	1
7925	5
8096	4
4084	8
7189	1
6306	3
802	4
4175	7
5074	4
6030	2
6310	2
7055	1
6611	1
8154	1
5000	5
375	4
9038	1
8078	1
3197	8
5396	5
7350	1
4574	6
4330	2
4398	4
1947	10
5855	3
967	7
4125	8
893	6
7733	2
5289	3
174	3
7496	1
7176	3
8831	2
7254	5
7098	4
4948	2
6898	4
14193	1
8457	2
136	1
650	4
7581	2
6568	2
5181	3
4062	4
3595	4
11444	1
7315	1
4617	4
4037	3
7495	3
8449	1
7434	2
8675	2
3332	12
6732	4
3985	8
3823	7
3978	3
11071	1
4650	2
4406	6
4211	8
6447	1
7918	4
9612	1
6339	6
9037	1
6826	3
3769	3
9416	1
8491	1
4347	4
8507	3
6591	1
10268	1
8926	2
8876	2
5942	8
7134	5
7227	4
25866	1
9512	1
3887	5
6397	1
4696	1
7879	1
1444	10
5609	1
7109	2
4869	3
7298	1
7909	3
808	6
1796	4
8431	2
4830	3
9593	2
424	3
358	2
9920	2
288	2
1195	9
2912	5
7894	2
13818	1
4679	4
8212	2
7237	2
1391	8
5629	3
6404	5
7183	2
742	4
8549	2
7379	2
8569	2
10805	1
7233	2
8674	3
4670	2
4868	3
5545	2
8875	2
6431	2
6141	3
6092	6
2207	10
4269	4
4888	5
8330	6
8235	4
6659	1
9736	3
1003	9
567	5
1019	8
7065	2
488	3
29281	1
1216	6
5647	2
7026	1
5445	2
5285	3
4582	4
3888	2
130	4
197	3
6196	2
3335	11
8398	1
10817	1
4644	3
2799	6
5491	2
395	5
8127	1
8251	3
4810	5
9104	1
3737	3
3518	5
6715	2
4828	2
3561	5
587	4
737	6
5551	3
326	4
5393	2
1519	11
205	3
4852	5
7929	5
1861	5
4936	2
8533	1
2969	2
6701	1
6235	1
7995	4
5480	1
4097	9
8066	2
4804	1
428	4
4793	1
1114	4
7356	3
9672	1
6809	3
5111	4
5974	1
6203	1
8686	4
3562	3
8238	3
3540	5
8873	1
10467	1
