size	Count
1693	3
1985	1
1438	2
1642	4
2599	1
1753	3
1452	1
1725	2
1312	5
1721	2
1727	2
1948	1
1633	1
1951	2
1991	2
1920	3
1774	2
1929	2
2574	2
2006	1
2831	3
1591	3
1874	4
1900	1
2378	1
1672	1
1384	3
2183	2
1392	1
1386	3
1467	2
1852	2
1627	5
1889	1
1615	3
2514	2
1893	2
1752	1
1832	1
3759	1
1798	4
1353	3
1826	1
1741	4
3306	1
2670	2
1632	4
1748	1
1856	1
3098	1
1804	2
1696	2
2175	1
1716	4
1706	4
1810	2
2230	3
1411	1
1785	4
1779	2
1989	2
1228	2
1829	2
3607	2
1686	2
1584	2
1416	2
1292	3
3005	1
1479	2
1546	1
2048	1
2588	3
1461	1
1470	1
936	4
966	4
325	3
1499	3
3443	1
964	3
1474	3
1466	2
1399	5
1283	2
1878	3
2086	1
1125	2
1094	7
926	1
1209	3
1430	2
1372	1
2891	1
2898	5
1369	2
1650	1
1397	3
1964	3
1549	2
1191	6
1537	3
1086	4
1390	3
1424	1
1457	3
1500	1
1385	2
1198	3
1347	1
1374	3
2110	2
3382	1
4248	1
1133	3
1314	1
1089	3
1405	2
1560	2
1359	3
1335	2
1362	2
1322	1
1348	4
1358	1
992	4
1398	2
2212	1
1141	4
107	1
1489	2
1341	1
1098	1
1350	2
1195	1
2765	1
973	4
1329	3
1901	6
1450	1
1454	4
1208	4
1272	4
707	6
1240	1
1099	3
1429	1
2132	2
2758	2
1107	6
6138	1
2668	2
2692	4
1182	2
1108	2
1117	1
2708	2
2655	1
2073	2
1181	2
1131	1
2517	1
1503	2
1504	2
3069	1
2724	1
1263	2
1146	3
640	8
2454	1
1281	1
2662	3
1836	2
2178	2
1445	2
1891	1
2627	1
1254	1
971	2
2696	1
1030	4
1387	1
1124	3
3240	1
1167	2
1521	2
1598	3
1354	2
3006	2
1150	3
1311	1
164	2
2751	3
1391	3
1004	6
2540	1
2014	2
2919	2
916	2
1934	1
2394	2
2002	3
3742	1
2326	2
1922	4
1028	3
2949	1
1414	2
1073	4
2888	2
2683	2
2737	1
4541	1
2131	1
1075	1
2697	2
1981	1
3027	1
2651	2
1802	1
2069	1
2664	3
1800	2
1857	1
2154	3
2172	5
1657	4
2130	4
2158	3
1870	3
2090	2
1839	2
2920	1
2639	2
2361	1
2026	2
1049	2
1318	1
2021	2
2017	3
2518	4
1882	1
2468	2
1764	3
1737	1
2018	1
2712	1
2738	2
2202	1
1935	2
1103	3
2488	2
1971	1
1961	2
1963	2
1993	1
1845	1
1828	4
2440	1
5428	1
2066	1
2433	1
1724	2
1945	2
2797	2
1847	4
1892	2
2273	1
1942	2
2439	1
1194	3
1729	2
3115	1
1894	3
2586	1
2609	1
2211	1
2519	2
2298	3
1812	1
2435	1
2508	2
2428	1
2247	3
2276	4
1547	1
2168	1
2494	1
2209	1
2453	1
1539	3
2601	1
2407	4
1557	2
2388	1
1813	1
2200	1
2285	1
1595	2
2191	3
1767	5
2163	2
1418	1
1676	1
1306	1
2148	1
2297	1
1586	1
1604	1
1977	1
2093	2
2304	2
1621	2
2254	2
2312	1
1995	3
1527	2
2291	2
2284	3
2308	2
1558	1
2271	2
2057	3
1868	1
1992	3
2199	3
2278	1
2288	1
2545	3
2025	2
2264	2
2292	2
2257	2
2088	1
2502	1
2213	1
2307	2
2105	2
2141	2
2267	2
1493	1
2138	2
2287	1
2767	1
2295	2
2156	3
2286	2
2196	2
2301	5
1563	2
2272	1
